,number,ユーザー名,コメント
582,59-2,ovk*****,"自分達の事だけ考えてないで、手本をみせろ
議員で冬のボーナス自主返金した人いました？
国民は疲弊してるんだぜ"
583,59-3,mok*****,"危機感が全くないなー。普通、先手先手を考えると思うんだが。もはや、思考停止状態。
普通の企業は入社時に危険予知トレーニングを受けるんだけどな。"
584,59-4,yuz*****,"閉店に追い込まれてる飲食店が増える一方。
この危機を、どう乗り越えさせるの？
国の保証金額少なすぎやしないかな？
飲食店勤務の方も、勤務時間減り、出勤減りなので、お給料も勿論減り、生活苦に陥りさせるだけ……
若い人は、仕事探せばあるかも知れないけど、年配者はどうしたらいいのかな？
国の保証も生活に余裕ある人、基準に考えないで、余裕ない方を基準に考えて欲しい。"
585,59-5,世界を見てよ,今更宣言。ここまで大都市圏の感染拡大を放置し、陽性入国者を放置し感染者が増え、時短営業も給付金は些少。日本をどのような方向にもっていきたいのかわからん。武漢に感染者が出た時の台湾と同様に批判が出るほど強力な政策を出してほしい。けど、しないだろうな。たぶん、日本人なら感染者が自然減少するだろうと期待している。
586,59-6,yuk*****,昨日だったかの支持率が更に低くなり、緊急事態宣言発出が遅いと回答した人が75%にものぼったから、急遽関西も宣言追加する事にしたんですか？？？
587,59-7,mss*****,"菅首相はもう少し前のめりに対策をしていたらいいのに、何で後から追加、追加になってしまうのだろう。
批判せずに何とか協力しようと思っても、遅いと言われてもしょうがないタイミングで決定する。
こんな時期に国会を18まで閉じてる意味がわからない。
野党に呼びかけて、明日にでも国会を開いて特措法を可決してスピード感を出した方がいいと思うが。"
588,59-8,scs*****,第1波よりはるかにひどくなっているから、全国緊急事態宣言出たらよいのに。
589,59-9,ayu*****,1部だけでは無く全域に発令をし 給付金を一律にしたら 良いのに。後 不思議なのが 緊急事態宣言出しても 学校が休校にならない事。子供は感染率 少ないからと言う考えかもしれないが 職員が感染したら たちまち クラスターになるのに。私には 理解し難いです。国を守るのが 仕事である トップの方々も 給料 減らし 国民に回して欲しい。国民の今までおさめた税金なんですから。
590,59-10,kaz*****,"政府は本気で封じ込めしたいと思って無いので？
高齢者や基礎疾患を抱えた者もこの際排除出来れば、これから先の医療費増大も食い止める事が出来るなどと、腹の底では思っているのでないか？"
591,60-1,min*****,判断が遅い!!!ｺﾛﾅの件に関しては国としてお金を準備する以外、各都道府県知事に権限を渡して欲しい。その上で、ﾌｫｰﾛｰのみすればいいのでは。この内閣には任せられない。菅総理、本気でｺﾛﾅを終息させる対応ができますか？～大阪市民〜
592,60-2,sas*****,思い切って、人の顔色を見て物を言わず首相と言う権限でオリンピックは中止にし、その金を国民の為に使い日本国を守る位、言って欲しい️
593,60-3,yag*****,"例えば、国はこれだけ補償する代わりに、消費税、所得税、法人税上げますとセットにして良いのではないか？

国のお金は、税金。湧いてくるものではない。

国民も痛み分けの詳細を提示して、分かった上で動く必要がある。そこを躊躇うから、批判ばかりされるし、行動変容に繋がらない"
594,60-4,mbza,ちびちびやらんでガバッとやらんとねー
595,60-5,mot*****,"こういうのはスピードとインパクトが必要だと思う
三連休前に強く打ち出せば少しは国民の捉え方も変わるだろうけど

ダラダラとを真綿で国民の首を締め付けていくだけ"
596,60-6,nan*****,"緊急事態宣言出すのに
もったいぶる必要あるの？
検討してる間にどんどん広まっちゃう"
597,60-7,tak３,"この対応の遅さ、何とかならないのか。
要請をしたのは先週、宣言に加えるのは多分13日、ほぼ1週間家かかっている。
比較するのも何だが、3.11の福島原発の時は、決定までに1周間などかけていられなかった。瞬間瞬間で変わる事態に、ある意味腹をくくって対策を決定するしかなかった。
あの時に、この内閣でなくて本当に良かったと思っている。"
598,60-8,min*****,"全国的にやってほしいです。
大阪からのお客様が減って
売上が減っている地域に住む私達は死活問題です。
補助金もありません。"
599,60-9,Janet(((￣へ￣井),"gotoを中止にした28日に
足並み揃えて緊急事態宣言を
東京、埼玉、神奈川、千葉
大阪、兵庫、京都、愛知に出していたら
こんなに感染拡大しなかったと思います。

知事が要請しなければ政府は決断できなかったのでは

70才にもなれば自分の身のことだけで精一杯になってきますよね

1億2千万人の命のこと守れるんでしょうか？

高価なお肉食べてる間に
コロナで失業した人は
明日のことを考えるのにも不安になってるの理解してください。

実家が苺農家だったとかで
支持率稼いでましたが

苺農家も苺が出荷できずに困ってたのはご存知でしょうか？

給食に出荷するはずのトマトがたくさん余り
レストランのオーナーが引き取り
ドライトマトやトマトソースにして
医療機関に配っていたのをご存知でしょうか？"
600,60-10,mak*****,"今コロナが爆発的に増えた方がオリンピック時には収束出来ると見込めるので、ギリギリまで放置と予想。

少しくらい高齢者が亡くなった方が将来のためと予想。

何か手を打たないと。"
